PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description length,No. of meta descriptions,Is indexable page
20,https://jobsbyculture.com/compare/deepmind-vs-vercel,Google DeepMind vs Vercel: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Vercel (3.9 Glassdoor, 3.4 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/compare/cursor-vs-scale,Cursor (Anysphere) vs Scale AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs Scale AI (3.5 Glassdoor, 2.7 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",167,1,true
20,https://jobsbyculture.com/compare/cursor-vs-vercel,Cursor (Anysphere) vs Vercel: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs Vercel (3.9 Glassdoor, 3.4 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",165,1,true
20,https://jobsbyculture.com/compare/cursor-vs-supabase,Cursor (Anysphere) vs Supabase: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs Supabase (4.8 Glassdoor, 3.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",167,1,true
20,https://jobsbyculture.com/compare/deepmind-vs-runway,Google DeepMind vs Runway: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Runway (4.5 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/compare/huggingface-vs-together,Hugging Face vs Together AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Hugging Face (3.8 Glassdoor, 4.1 WLB) vs Together AI (4.1 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",164,1,true
20,https://jobsbyculture.com/blog/highest-paying-ai-companies-2026,Highest Paying AI Companies in 2026: Full Salary + Equity Breakdown,text/html; charset=utf-8,false,200,0,0,"29 AI companies ranked by total comp (base + equity + bonus). OpenAI pays $350k–$550k, Anthropic $300k–$490k, DeepMind $300k–$500k. See where your offer stacks up.",163,1,true
20,https://jobsbyculture.com/compare/cursor-vs-huggingface,Cursor (Anysphere) vs Hugging Face: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs Hugging Face (3.8 Glassdoor, 4.1 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",171,1,true
20,https://jobsbyculture.com/compare/huggingface-vs-langchain,Hugging Face vs LangChain: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Hugging Face (3.8 Glassdoor, 4.1 WLB) vs LangChain (4.6 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/compare/cloudflare-vs-perplexity,Cloudflare vs Perplexity AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cloudflare (3.9 Glassdoor, 3.7 WLB) vs Perplexity AI (4.7 Glassdoor, 3.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",164,1,true
20,https://jobsbyculture.com/compare/cloudflare-vs-elevenlabs,Cloudflare vs ElevenLabs: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cloudflare (3.9 Glassdoor, 3.7 WLB) vs ElevenLabs (4.2 Glassdoor, 3.6 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",161,1,true
20,https://jobsbyculture.com/compare/anthropic-vs-meta,"Anthropic vs Meta Platforms, Inc.: Culture & Glassdoor Compared | JobsByCulture",text/html; charset=utf-8,false,200,0,0,"Anthropic (4.4 Glassdoor, 3.7 WLB) vs Meta Platforms, Inc. (3.8 Glassdoor, 3.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",170,1,true
20,https://jobsbyculture.com/compare/grafanalabs-vs-tailscale,Grafana Labs vs Tailscale: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Grafana Labs (4.1 Glassdoor, 4.3 WLB) vs Tailscale (4.4 Glassdoor, 4.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/blog/working-at-airbnb-2026,"Working at Airbnb in 2026: Glassdoor Rating, Salary & Live and Work Anywhere Policy | JobsByCulture",text/html; charset=utf-8,false,200,0,0,"Airbnb Glassdoor rating is 4.1/5.0 in 2026. Engineers earn $180k–$350k TC with no location-based pay cuts. We break down the Live and Work Anywhere policy, real employee reviews, and 255 open roles.",198,1,true
20,https://jobsbyculture.com/compare/cursor-vs-langchain,Cursor (Anysphere) vs LangChain: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs LangChain (4.6 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",168,1,true
20,https://jobsbyculture.com/compare/deepmind-vs-pylon,Google DeepMind vs Pylon: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Pylon (3.0 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",161,1,true
20,https://jobsbyculture.com/compare/cohere-vs-deepmind,Cohere vs Google DeepMind: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cohere (2.9 Glassdoor, 3.5 WLB) vs Google DeepMind (4.2 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/compare/deepmind-vs-mercury,Google DeepMind vs Mercury: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Mercury (4.3 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",163,1,true
20,https://jobsbyculture.com/compare/deepmind-vs-linear,Google DeepMind vs Linear: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Linear (4.6 Glassdoor, 4.4 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/compare/anthropic-vs-fireworksai,Anthropic vs Fireworks AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Anthropic (4.4 Glassdoor, 3.7 WLB) vs Fireworks AI (4.2 Glassdoor, 3.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/compare/meta-vs-apple,"Meta Platforms, Inc. vs Apple Inc.: Culture & Glassdoor Compared | JobsByCulture",text/html; charset=utf-8,false,200,0,0,"Meta Platforms, Inc. (3.8 Glassdoor, 3.2 WLB) vs Apple Inc. (3.8 Glassdoor, 3.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",171,1,true
20,https://jobsbyculture.com/compare/baseten-vs-cursor,Baseten vs Cursor (Anysphere): Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Baseten (4.3 Glassdoor, 3.5 WLB) vs Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",166,1,true
20,https://jobsbyculture.com/compare/deepmind-vs-pinecone,Google DeepMind vs Pinecone: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Pinecone (4.2 Glassdoor, 4.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",164,1,true
20,https://jobsbyculture.com/compare/palantir-vs-databricks,Palantir Technologies vs Databricks: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Palantir Technologies (3.8 Glassdoor, 3.0 WLB) vs Databricks (4.1 Glassdoor, 3.9 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",172,1,true
20,https://jobsbyculture.com/compare/fireworksai-vs-grafanalabs,Fireworks AI vs Grafana Labs: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Fireworks AI (4.2 Glassdoor, 3.3 WLB) vs Grafana Labs (4.1 Glassdoor, 4.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",165,1,true
20,https://jobsbyculture.com/compare/langchain-vs-together,LangChain vs Together AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"LangChain (4.6 Glassdoor, 4.0 WLB) vs Together AI (4.1 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",161,1,true
20,https://jobsbyculture.com/compare/deepmind-vs-modal,Google DeepMind vs Modal: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Modal (4.0 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",161,1,true
20,https://jobsbyculture.com/compare/cursor-vs-ramp,Cursor (Anysphere) vs Ramp: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs Ramp (4.2 Glassdoor, 3.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",163,1,true
20,https://jobsbyculture.com/compare/huggingface-vs-perplexity,Hugging Face vs Perplexity AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Hugging Face (3.8 Glassdoor, 4.1 WLB) vs Perplexity AI (4.7 Glassdoor, 3.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",166,1,true
20,https://jobsbyculture.com/compare/apple-vs-microsoft,Apple Inc. vs Microsoft Corporation: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Apple Inc. (3.8 Glassdoor, 3.2 WLB) vs Microsoft Corporation (4.1 Glassdoor, 3.6 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",172,1,true
20,https://jobsbyculture.com/compare/anthropic-vs-grafanalabs,Anthropic vs Grafana Labs: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Anthropic (4.4 Glassdoor, 3.7 WLB) vs Grafana Labs (4.1 Glassdoor, 4.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/compare/perplexity-vs-scale,Perplexity AI vs Scale AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Perplexity AI (4.7 Glassdoor, 3.3 WLB) vs Scale AI (3.5 Glassdoor, 2.7 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/compare/cloudflare-vs-deepmind,Cloudflare vs Google DeepMind: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cloudflare (3.9 Glassdoor, 3.7 WLB) vs Google DeepMind (4.2 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",166,1,true
20,https://jobsbyculture.com/compare/airtable-vs-huggingface,Airtable vs Hugging Face: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Airtable (4.1 Glassdoor, 4.0 WLB) vs Hugging Face (3.8 Glassdoor, 4.1 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",161,1,true
20,https://jobsbyculture.com/compare/mistral-vs-perplexity,Mistral AI vs Perplexity AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Mistral AI (4.0 Glassdoor, 3.6 WLB) vs Perplexity AI (4.7 Glassdoor, 3.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",164,1,true
20,https://jobsbyculture.com/compare/databricks-vs-huggingface,Databricks vs Hugging Face: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Databricks (4.1 Glassdoor, 3.9 WLB) vs Hugging Face (3.8 Glassdoor, 4.1 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",163,1,true
20,https://jobsbyculture.com/compare/anthropic-vs-deepmind,Anthropic vs Google DeepMind: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Anthropic (4.4 Glassdoor, 3.7 WLB) vs Google DeepMind (4.2 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",165,1,true
20,https://jobsbyculture.com/compare/cursor-vs-mistral,Cursor (Anysphere) vs Mistral AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs Mistral AI (4.0 Glassdoor, 3.6 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",169,1,true
20,https://jobsbyculture.com/compare/databricks-vs-deepmind,Databricks vs Google DeepMind: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Databricks (4.1 Glassdoor, 3.9 WLB) vs Google DeepMind (4.2 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",166,1,true
20,https://jobsbyculture.com/compare/cursor-vs-vast,Cursor (Anysphere) vs Vast AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs Vast AI (5.0 Glassdoor, 4.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",166,1,true
20,https://jobsbyculture.com/compare/tailscale-vs-together,Tailscale vs Together AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Tailscale (4.4 Glassdoor, 4.5 WLB) vs Together AI (4.1 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",161,1,true
20,https://jobsbyculture.com/compare/cursor-vs-posthog,Cursor (Anysphere) vs PostHog: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs PostHog (4.3 Glassdoor, 4.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",166,1,true
20,https://jobsbyculture.com/compare/cohere-vs-cursor,Cohere vs Cursor (Anysphere): Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cohere (2.9 Glassdoor, 3.5 WLB) vs Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",165,1,true
20,https://jobsbyculture.com/blog/working-at-mistral-2026,"Working at Mistral AI in 2026: Culture, Compensation & What Employees Say | JobsByCulture",text/html; charset=utf-8,false,200,0,0,"What's it really like working at Mistral AI in 2026? Europe's fastest AI unicorn — 4.0 Glassdoor, 141 open roles for ~700 employees, $14B valuation, and what the team actually says.",181,1,true
20,https://jobsbyculture.com/blog/working-at-coreweave-2026,"Working at CoreWeave in 2026: Glassdoor Reviews, Culture & Careers",text/html; charset=utf-8,false,200,0,0,"CoreWeave has ~1,800 employees and a 3.6 Glassdoor rating. NVIDIA-backed GPU cloud growing fast — but is it a good place to work? Real employee reviews + open roles.",165,1,true
20,https://jobsbyculture.com/compare/huggingface-vs-supabase,Hugging Face vs Supabase: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Hugging Face (3.8 Glassdoor, 4.1 WLB) vs Supabase (4.8 Glassdoor, 3.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",161,1,true
20,https://jobsbyculture.com/compare/fireworksai-vs-together,Fireworks AI vs Together AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Fireworks AI (4.2 Glassdoor, 3.3 WLB) vs Together AI (4.1 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",164,1,true
20,https://jobsbyculture.com/compare/fireworksai-vs-perplexity,Fireworks AI vs Perplexity AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Fireworks AI (4.2 Glassdoor, 3.3 WLB) vs Perplexity AI (4.7 Glassdoor, 3.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",166,1,true
20,https://jobsbyculture.com/compare/cursor-vs-grafanalabs,Cursor (Anysphere) vs Grafana Labs: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs Grafana Labs (4.1 Glassdoor, 4.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",171,1,true
20,https://jobsbyculture.com/compare/deepmind-vs-replit,Google DeepMind vs Replit: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Replit (4.0 Glassdoor, 3.9 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/compare/huggingface-vs-incidentio,Hugging Face vs incident.io: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Hugging Face (3.8 Glassdoor, 4.1 WLB) vs incident.io (4.5 Glassdoor, 4.1 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",164,1,true
20,https://jobsbyculture.com/compare/mistral-vs-together,Mistral AI vs Together AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Mistral AI (4.0 Glassdoor, 3.6 WLB) vs Together AI (4.1 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",162,1,true
20,https://jobsbyculture.com/blog/ai-company-employee-count-2026,AI Company Employee Count 2026: Headcount for 45 Companies,text/html; charset=utf-8,false,200,0,0,"How many employees does Anthropic, OpenAI, Stripe, Databricks, or DeepMind have in 2026? Full headcount list for 40 AI & tech companies with growth rates and open roles.",169,1,true
20,https://jobsbyculture.com/compare/cursor-vs-notion,Cursor (Anysphere) vs Notion: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB) vs Notion (4.4 Glassdoor, 4.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",165,1,true
20,https://jobsbyculture.com/compare/coreweave-vs-deepmind,CoreWeave vs Google DeepMind: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"CoreWeave (3.6 Glassdoor, 3.2 WLB) vs Google DeepMind (4.2 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",165,1,true
20,https://jobsbyculture.com/compare/databricks-vs-mistral,Databricks vs Mistral AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Databricks (4.1 Glassdoor, 3.9 WLB) vs Mistral AI (4.0 Glassdoor, 3.6 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",161,1,true
20,https://jobsbyculture.com/compare/anthropic-vs-together,Anthropic vs Together AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,0,"Anthropic (4.4 Glassdoor, 3.7 WLB) vs Together AI (4.1 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",161,1,true
